influencer,influencer_topic_num,influencer_topic_name,influencer_positive,influencer_neutral,influencer_negative
Michelle Ziudith,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Michelle Ziudith,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Michelle Ziudith,37,"telenovelena, mom, blm",0.0,0.0,0.0
Michelle Ziudith,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Michelle Ziudith,39,"mah, teu, kang",0.0,0.0,0.0
Michelle Ziudith,40,"siauw, felix, skakmat",0.0,0.0,0.0
Michelle Ziudith,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Michelle Ziudith,42,"2017, polytron, global",0.0,0.0,0.0
Michelle Ziudith,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Michelle Ziudith,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Michelle Ziudith,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Michelle Ziudith,46,"cha, eun, ambassador",0.0,0.0,0.0
Michelle Ziudith,47,"axioo, diakui, asli",0.0,0.0,0.0
Michelle Ziudith,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Michelle Ziudith,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Michelle Ziudith,50,"qr, livin, kopi",0.0,0.0,0.0
Michelle Ziudith,51,"australia, bekti, pindah",0.0,0.0,0.0
Michelle Ziudith,52,"ampat, tambang, raja",0.0,0.0,0.0
Michelle Ziudith,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Michelle Ziudith,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Michelle Ziudith,55,"posted, photo, just",0.0,0.0,0.0
Michelle Ziudith,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Michelle Ziudith,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Michelle Ziudith,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Chelsea Olivia,-1,"yg, indonesia, brand",0.8809219002723694,0.7710599899291992,0.9349678754806519
Chelsea Olivia,0,"the, and, to",0.877880365137131,0.7341358533927372,0.7834013315538565
Chelsea Olivia,1,"diskon, brand, promo",0.7137624323368073,0.7345275640487671,0.0
Chelsea Olivia,2,"yg, ga, aja",0.0,0.9884352684020996,0.9601826369762421
Chelsea Olivia,3,"chef, zahra, gozali",0.0,0.0,0.0
Chelsea Olivia,4,"dennysantoso, indonesia, tarikuang",0.0,0.0,0.0
Chelsea Olivia,5,"habib, ustadz, ust",0.0,0.0,0.0
Chelsea Olivia,6,"de, la, su",0.9536602079868317,0.321821916103363,0.0
Chelsea Olivia,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Chelsea Olivia,8,"award, penghargaan, best",0.0,0.0,0.0
Chelsea Olivia,9,"sibungbung, miawaug, jess",0.8425185084342957,0.0,0.0
Chelsea Olivia,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Chelsea Olivia,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.9324008226394653,0.0
Chelsea Olivia,12,"bernapas, rip, dewa",0.0,0.0,0.0
Chelsea Olivia,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.9039206244051456
Chelsea Olivia,14,"ni, nak, tu",0.0,0.0,0.0
Chelsea Olivia,15,"btr, zuxxy, luxxy",0.8878538012504578,0.0,0.0
Chelsea Olivia,16,"kh, nafis, cholil",0.0,0.0,0.0
Chelsea Olivia,17,"tingting, ayu, iki",0.0,0.0,0.0
Chelsea Olivia,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Chelsea Olivia,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Chelsea Olivia,20,"chika, kinsky, yumi",0.0,0.0,0.0
Chelsea Olivia,21,"kau, nagara, wira",0.0,0.0,0.0
Chelsea Olivia,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Chelsea Olivia,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Chelsea Olivia,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Chelsea Olivia,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Chelsea Olivia,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Chelsea Olivia,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Chelsea Olivia,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Chelsea Olivia,29,"bawang, masukkan, gr",0.0,0.0,0.0
Chelsea Olivia,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Chelsea Olivia,31,"jet, lion, air",0.0,0.0,0.0
Chelsea Olivia,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Chelsea Olivia,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Chelsea Olivia,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Chelsea Olivia,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Chelsea Olivia,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Chelsea Olivia,37,"telenovelena, mom, blm",0.0,0.0,0.0
Chelsea Olivia,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Chelsea Olivia,39,"mah, teu, kang",0.0,0.0,0.0
Chelsea Olivia,40,"siauw, felix, skakmat",0.0,0.0,0.0
Chelsea Olivia,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Chelsea Olivia,42,"2017, polytron, global",0.0,0.0,0.0
Chelsea Olivia,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Chelsea Olivia,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Chelsea Olivia,45,"gideon, marcus, fernaldi",0.0,0.9837836623191833,0.0
Chelsea Olivia,46,"cha, eun, ambassador",0.0,0.0,0.0
Chelsea Olivia,47,"axioo, diakui, asli",0.0,0.0,0.0
Chelsea Olivia,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Chelsea Olivia,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Chelsea Olivia,50,"qr, livin, kopi",0.0,0.0,0.0
Chelsea Olivia,51,"australia, bekti, pindah",0.0,0.0,0.0
Chelsea Olivia,52,"ampat, tambang, raja",0.0,0.0,0.0
Chelsea Olivia,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Chelsea Olivia,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Chelsea Olivia,55,"posted, photo, just",0.0,0.0,0.0
Chelsea Olivia,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Chelsea Olivia,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Chelsea Olivia,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Dinda Hauw,-1,"yg, indonesia, brand",0.9198204325512052,0.9453737163543701,0.914317732055982
Dinda Hauw,0,"the, and, to",0.0,0.9656314253807068,0.9970191717147827
Dinda Hauw,1,"diskon, brand, promo",0.9757018089294434,0.9956681132316589,0.0
Dinda Hauw,2,"yg, ga, aja",0.886133556564649,0.9101019831080186,0.888686564233568
Dinda Hauw,3,"chef, zahra, gozali",0.0,0.0,0.0
Dinda Hauw,4,"dennysantoso, indonesia, tarikuang",0.0,0.0,0.7994109094142914
Dinda Hauw,5,"habib, ustadz, ust",0.0,0.0,0.0
Dinda Hauw,6,"de, la, su",0.0,0.0,0.0
Dinda Hauw,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Dinda Hauw,8,"award, penghargaan, best",0.0,0.0,0.0
Dinda Hauw,9,"sibungbung, miawaug, jess",0.9135773181915283,0.9984346032142639,0.793089747428894
Dinda Hauw,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Dinda Hauw,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Dinda Hauw,12,"bernapas, rip, dewa",0.0,0.0,0.0
Dinda Hauw,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Dinda Hauw,14,"ni, nak, tu",0.0,0.0,0.0
Dinda Hauw,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Dinda Hauw,16,"kh, nafis, cholil",0.0,0.0,0.0
Dinda Hauw,17,"tingting, ayu, iki",0.0,0.0,0.0
Dinda Hauw,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Dinda Hauw,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Dinda Hauw,20,"chika, kinsky, yumi",0.0,0.0,0.0
Dinda Hauw,21,"kau, nagara, wira",0.0,0.0,0.0
Dinda Hauw,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Dinda Hauw,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Dinda Hauw,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Dinda Hauw,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.9973711967468262,0.0
Dinda Hauw,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Dinda Hauw,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Dinda Hauw,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Dinda Hauw,29,"bawang, masukkan, gr",0.0,0.0,0.0
Dinda Hauw,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Dinda Hauw,31,"jet, lion, air",0.0,0.0,0.0
Dinda Hauw,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Dinda Hauw,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Dinda Hauw,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Dinda Hauw,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Dinda Hauw,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Dinda Hauw,37,"telenovelena, mom, blm",0.0,0.0,0.0
Dinda Hauw,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Dinda Hauw,39,"mah, teu, kang",0.0,0.0,0.0
Dinda Hauw,40,"siauw, felix, skakmat",0.0,0.0,0.0
Dinda Hauw,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Dinda Hauw,42,"2017, polytron, global",0.0,0.0,0.0
Dinda Hauw,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Dinda Hauw,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Dinda Hauw,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Dinda Hauw,46,"cha, eun, ambassador",0.0,0.0,0.0
Dinda Hauw,47,"axioo, diakui, asli",0.0,0.0,0.0
Dinda Hauw,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Dinda Hauw,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Dinda Hauw,50,"qr, livin, kopi",0.0,0.0,0.0
Dinda Hauw,51,"australia, bekti, pindah",0.0,0.0,0.0
Dinda Hauw,52,"ampat, tambang, raja",0.0,0.0,0.0
Dinda Hauw,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Dinda Hauw,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Dinda Hauw,55,"posted, photo, just",0.0,0.0,0.0
Dinda Hauw,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Dinda Hauw,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Dinda Hauw,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Lyodra Ginting,-1,"yg, indonesia, brand",0.8248316577889703,0.9139205150306224,0.8386401355266571
Lyodra Ginting,0,"the, and, to",0.5703040957450867,0.9606978893280029,0.7631987929344177
Lyodra Ginting,1,"diskon, brand, promo",0.0,0.9130570888519287,0.0
Lyodra Ginting,2,"yg, ga, aja",0.0,0.0,0.0
Lyodra Ginting,3,"chef, zahra, gozali",0.0,0.9985008935133616,0.0
Lyodra Ginting,4,"dennysantoso, indonesia, tarikuang",0.0,0.9842953085899353,0.0
Lyodra Ginting,5,"habib, ustadz, ust",0.0,0.0,0.0
Lyodra Ginting,6,"de, la, su",0.0,0.0,0.0
Lyodra Ginting,7,"gisella, anastasia, mulya",0.9459603428840637,0.9922420121729374,0.9959545135498047
Lyodra Ginting,8,"award, penghargaan, best",0.0,0.9936532974243164,0.0
Lyodra Ginting,9,"sibungbung, miawaug, jess",0.0,0.0,0.0
Lyodra Ginting,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Lyodra Ginting,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Lyodra Ginting,12,"bernapas, rip, dewa",0.0,0.0,0.0
Lyodra Ginting,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Lyodra Ginting,14,"ni, nak, tu",0.0,0.0,0.0
Lyodra Ginting,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Lyodra Ginting,16,"kh, nafis, cholil",0.0,0.0,0.0
Lyodra Ginting,17,"tingting, ayu, iki",0.0,0.0,0.0
Lyodra Ginting,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Lyodra Ginting,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Lyodra Ginting,20,"chika, kinsky, yumi",0.0,0.0,0.0
Lyodra Ginting,21,"kau, nagara, wira",0.0,0.0,0.0
Lyodra Ginting,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Lyodra Ginting,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Lyodra Ginting,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Lyodra Ginting,25,"galaxys25, itsgalaxys25, samsungid",0.9080319404602051,0.8297453658622608,0.0
Lyodra Ginting,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Lyodra Ginting,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Lyodra Ginting,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Lyodra Ginting,29,"bawang, masukkan, gr",0.0,0.0,0.0
Lyodra Ginting,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Lyodra Ginting,31,"jet, lion, air",0.0,0.0,0.0
Lyodra Ginting,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Lyodra Ginting,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Lyodra Ginting,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Lyodra Ginting,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Lyodra Ginting,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Lyodra Ginting,37,"telenovelena, mom, blm",0.0,0.0,0.0
Lyodra Ginting,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Lyodra Ginting,39,"mah, teu, kang",0.0,0.0,0.0
Lyodra Ginting,40,"siauw, felix, skakmat",0.0,0.0,0.0
Lyodra Ginting,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Lyodra Ginting,42,"2017, polytron, global",0.0,0.0,0.0
Lyodra Ginting,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Lyodra Ginting,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Lyodra Ginting,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Lyodra Ginting,46,"cha, eun, ambassador",0.0,0.0,0.0
Lyodra Ginting,47,"axioo, diakui, asli",0.0,0.0,0.0
Lyodra Ginting,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Lyodra Ginting,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Lyodra Ginting,50,"qr, livin, kopi",0.0,0.0,0.0
Lyodra Ginting,51,"australia, bekti, pindah",0.0,0.0,0.0
Lyodra Ginting,52,"ampat, tambang, raja",0.0,0.0,0.0
Lyodra Ginting,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Lyodra Ginting,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Lyodra Ginting,55,"posted, photo, just",0.0,0.0,0.0
Lyodra Ginting,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Lyodra Ginting,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Lyodra Ginting,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Gisella Anastasia,-1,"yg, indonesia, brand",0.9571226537227631,0.8945983779781005,0.9645905296007792
Gisella Anastasia,0,"the, and, to",0.9447466433048248,0.4979555408159892,0.0
Gisella Anastasia,1,"diskon, brand, promo",0.8424097299575806,0.5970069865385691,0.8827046751976013
Gisella Anastasia,2,"yg, ga, aja",0.0,0.0,0.0
Gisella Anastasia,3,"chef, zahra, gozali",0.0,0.9982272982597351,0.0
Gisella Anastasia,4,"dennysantoso, indonesia, tarikuang",0.0,0.49892406165599823,0.0
Gisella Anastasia,5,"habib, ustadz, ust",0.0,0.0,0.0
Gisella Anastasia,6,"de, la, su",0.5297983884811401,0.0,0.0
Gisella Anastasia,7,"gisella, anastasia, mulya",0.892700548355396,0.9138608652854634,0.6131145656108856
Gisella Anastasia,8,"award, penghargaan, best",0.0,0.0,0.0
Gisella Anastasia,9,"sibungbung, miawaug, jess",0.0,0.0,0.0
Gisella Anastasia,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Gisella Anastasia,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Gisella Anastasia,12,"bernapas, rip, dewa",0.503593385219574,0.0,0.0
Gisella Anastasia,13,"高仿包包, 时尚, 衣服",0.8433707356452942,0.0,0.0
Gisella Anastasia,14,"ni, nak, tu",0.0,0.0,0.0
Gisella Anastasia,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Gisella Anastasia,16,"kh, nafis, cholil",0.0,0.0,0.0
Gisella Anastasia,17,"tingting, ayu, iki",0.0,0.0,0.0
Gisella Anastasia,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Gisella Anastasia,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Gisella Anastasia,20,"chika, kinsky, yumi",0.0,0.0,0.0
Gisella Anastasia,21,"kau, nagara, wira",0.0,0.0,0.0
Gisella Anastasia,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Gisella Anastasia,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Gisella Anastasia,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Gisella Anastasia,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Gisella Anastasia,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Gisella Anastasia,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Gisella Anastasia,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Gisella Anastasia,29,"bawang, masukkan, gr",0.0,0.0,0.0
Gisella Anastasia,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Gisella Anastasia,31,"jet, lion, air",0.0,0.0,0.0
Gisella Anastasia,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Gisella Anastasia,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Gisella Anastasia,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Gisella Anastasia,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Gisella Anastasia,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Gisella Anastasia,37,"telenovelena, mom, blm",0.0,0.0,0.0
Gisella Anastasia,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Gisella Anastasia,39,"mah, teu, kang",0.0,0.0,0.0
Gisella Anastasia,40,"siauw, felix, skakmat",0.0,0.0,0.0
Gisella Anastasia,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Gisella Anastasia,42,"2017, polytron, global",0.0,0.0,0.0
Gisella Anastasia,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Gisella Anastasia,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Gisella Anastasia,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Gisella Anastasia,46,"cha, eun, ambassador",0.0,0.0,0.0
Gisella Anastasia,47,"axioo, diakui, asli",0.0,0.0,0.0
Gisella Anastasia,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Gisella Anastasia,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Gisella Anastasia,50,"qr, livin, kopi",0.0,0.0,0.0
Gisella Anastasia,51,"australia, bekti, pindah",0.0,0.0,0.0
Gisella Anastasia,52,"ampat, tambang, raja",0.0,0.0,0.0
Gisella Anastasia,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Gisella Anastasia,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Gisella Anastasia,55,"posted, photo, just",0.0,0.0,0.0
Gisella Anastasia,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Gisella Anastasia,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Gisella Anastasia,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Natasha Wilona,-1,"yg, indonesia, brand",0.9154499201547532,0.8656341403722763,0.9331986774568972
Natasha Wilona,0,"the, and, to",0.9309431314468384,0.7915196478366852,0.9530634880065918
Natasha Wilona,1,"diskon, brand, promo",0.36703231930732727,0.935307577252388,0.0
Natasha Wilona,2,"yg, ga, aja",0.8534792775199527,0.956630285527255,0.9778219372034073
Natasha Wilona,3,"chef, zahra, gozali",0.0,0.9955995380878448,0.0
Natasha Wilona,4,"dennysantoso, indonesia, tarikuang",0.0,0.0,0.0
Natasha Wilona,5,"habib, ustadz, ust",0.0,0.0,0.0
Natasha Wilona,6,"de, la, su",0.0,0.0,0.0
Natasha Wilona,7,"gisella, anastasia, mulya",0.0,0.9959358125925064,0.8441693782806396
Natasha Wilona,8,"award, penghargaan, best",0.0,0.0,0.0
Natasha Wilona,9,"sibungbung, miawaug, jess",0.0,0.0,0.9467183947563171
Natasha Wilona,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Natasha Wilona,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Natasha Wilona,12,"bernapas, rip, dewa",0.0,0.0,0.0
Natasha Wilona,13,"高仿包包, 时尚, 衣服",0.9827899932861328,0.0,0.0
Natasha Wilona,14,"ni, nak, tu",0.0,0.0,0.0
Natasha Wilona,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Natasha Wilona,16,"kh, nafis, cholil",0.0,0.0,0.0
Natasha Wilona,17,"tingting, ayu, iki",0.0,0.0,0.976749837398529
Natasha Wilona,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Natasha Wilona,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Natasha Wilona,20,"chika, kinsky, yumi",0.0,0.0,0.0
Natasha Wilona,21,"kau, nagara, wira",0.0,0.0,0.0
Natasha Wilona,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Natasha Wilona,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Natasha Wilona,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Natasha Wilona,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Natasha Wilona,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Natasha Wilona,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Natasha Wilona,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Natasha Wilona,29,"bawang, masukkan, gr",0.0,0.0,0.0
Natasha Wilona,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Natasha Wilona,31,"jet, lion, air",0.0,0.0,0.0
Natasha Wilona,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Natasha Wilona,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Natasha Wilona,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Natasha Wilona,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Natasha Wilona,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Natasha Wilona,37,"telenovelena, mom, blm",0.0,0.0,0.0
Natasha Wilona,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Natasha Wilona,39,"mah, teu, kang",0.0,0.0,0.0
Natasha Wilona,40,"siauw, felix, skakmat",0.0,0.0,0.0
Natasha Wilona,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Natasha Wilona,42,"2017, polytron, global",0.0,0.0,0.0
Natasha Wilona,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Natasha Wilona,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Natasha Wilona,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Natasha Wilona,46,"cha, eun, ambassador",0.0,0.0,0.0
Natasha Wilona,47,"axioo, diakui, asli",0.0,0.0,0.0
Natasha Wilona,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Natasha Wilona,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Natasha Wilona,50,"qr, livin, kopi",0.0,0.0,0.0
Natasha Wilona,51,"australia, bekti, pindah",0.0,0.0,0.0
Natasha Wilona,52,"ampat, tambang, raja",0.0,0.0,0.0
Natasha Wilona,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Natasha Wilona,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Natasha Wilona,55,"posted, photo, just",0.0,0.0,0.0
Natasha Wilona,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Natasha Wilona,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Natasha Wilona,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Ariel Noah,-1,"yg, indonesia, brand",0.9660298909459796,0.9347397842497196,0.9502889280733855
Ariel Noah,0,"the, and, to",0.8903211504220963,0.9317285948329501,0.650680661201477
Ariel Noah,1,"diskon, brand, promo",0.0,0.9471658110618592,0.0
Ariel Noah,2,"yg, ga, aja",0.744644182920456,0.9204667762238928,0.9131475718958038
Ariel Noah,3,"chef, zahra, gozali",0.0,0.9974322489329747,0.6568892002105713
Ariel Noah,4,"dennysantoso, indonesia, tarikuang",0.0,0.9980660378932953,0.9663074612617493
Ariel Noah,5,"habib, ustadz, ust",0.0,0.0,0.0
Ariel Noah,6,"de, la, su",0.8332201987504959,0.7040593028068542,0.0
Ariel Noah,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Ariel Noah,8,"award, penghargaan, best",0.0,0.0,0.0
Ariel Noah,9,"sibungbung, miawaug, jess",0.4847307503223419,0.9874153733253479,0.9157810807228088
Ariel Noah,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Ariel Noah,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Ariel Noah,12,"bernapas, rip, dewa",0.0,0.0,0.0
Ariel Noah,13,"高仿包包, 时尚, 衣服",0.0,0.5954529047012329,0.0
Ariel Noah,14,"ni, nak, tu",0.0,0.0,0.0
Ariel Noah,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Ariel Noah,16,"kh, nafis, cholil",0.0,0.0,0.0
Ariel Noah,17,"tingting, ayu, iki",0.0,0.8601831793785095,0.0
Ariel Noah,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Ariel Noah,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Ariel Noah,20,"chika, kinsky, yumi",0.0,0.0,0.0
Ariel Noah,21,"kau, nagara, wira",0.0,0.0,0.982933908700943
Ariel Noah,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
