influencer_name,topic-1_influencer_positive,topic0_influencer_positive,topic1_influencer_positive,topic2_influencer_positive,topic3_influencer_positive,topic4_influencer_positive,topic5_influencer_positive,topic6_influencer_positive,topic7_influencer_positive,topic8_influencer_positive,topic9_influencer_positive,topic10_influencer_positive,topic11_influencer_positive,topic12_influencer_positive,topic13_influencer_positive,topic14_influencer_positive,topic15_influencer_positive,topic16_influencer_positive,topic17_influencer_positive,topic18_influencer_positive,topic19_influencer_positive,topic20_influencer_positive,topic21_influencer_positive,topic22_influencer_positive,topic23_influencer_positive,topic24_influencer_positive,topic25_influencer_positive,topic26_influencer_positive,topic27_influencer_positive,topic28_influencer_positive,topic29_influencer_positive,topic30_influencer_positive,topic31_influencer_positive,topic32_influencer_positive,topic33_influencer_positive,topic34_influencer_positive,topic35_influencer_positive,topic36_influencer_positive,topic37_influencer_positive,topic38_influencer_positive,topic39_influencer_positive,topic40_influencer_positive,topic41_influencer_positive,topic42_influencer_positive,topic43_influencer_positive,topic44_influencer_positive,topic45_influencer_positive,topic46_influencer_positive,topic47_influencer_positive,topic48_influencer_positive,topic49_influencer_positive,topic50_influencer_positive,topic51_influencer_positive,topic52_influencer_positive,topic53_influencer_positive,topic54_influencer_positive,topic55_influencer_positive,topic56_influencer_positive,topic57_influencer_positive,topic58_influencer_positive,topic-1_influencer_neutral,topic0_influencer_neutral,topic1_influencer_neutral,topic2_influencer_neutral,topic3_influencer_neutral,topic4_influencer_neutral,topic5_influencer_neutral,topic6_influencer_neutral,topic7_influencer_neutral,topic8_influencer_neutral,topic9_influencer_neutral,topic10_influencer_neutral,topic11_influencer_neutral,topic12_influencer_neutral,topic13_influencer_neutral,topic14_influencer_neutral,topic15_influencer_neutral,topic16_influencer_neutral,topic17_influencer_neutral,topic18_influencer_neutral,topic19_influencer_neutral,topic20_influencer_neutral,topic21_influencer_neutral,topic22_influencer_neutral,topic23_influencer_neutral,topic24_influencer_neutral,topic25_influencer_neutral,topic26_influencer_neutral,topic27_influencer_neutral,topic28_influencer_neutral,topic29_influencer_neutral,topic30_influencer_neutral,topic31_influencer_neutral,topic32_influencer_neutral,topic33_influencer_neutral,topic34_influencer_neutral,topic35_influencer_neutral,topic36_influencer_neutral,topic37_influencer_neutral,topic38_influencer_neutral,topic39_influencer_neutral,topic40_influencer_neutral,topic41_influencer_neutral,topic42_influencer_neutral,topic43_influencer_neutral,topic44_influencer_neutral,topic45_influencer_neutral,topic46_influencer_neutral,topic47_influencer_neutral,topic48_influencer_neutral,topic49_influencer_neutral,topic50_influencer_neutral,topic51_influencer_neutral,topic52_influencer_neutral,topic53_influencer_neutral,topic54_influencer_neutral,topic55_influencer_neutral,topic56_influencer_neutral,topic57_influencer_neutral,topic58_influencer_neutral,topic-1_influencer_negative,topic0_influencer_negative,topic1_influencer_negative,topic2_influencer_negative,topic3_influencer_negative,topic4_influencer_negative,topic5_influencer_negative,topic6_influencer_negative,topic7_influencer_negative,topic8_influencer_negative,topic9_influencer_negative,topic10_influencer_negative,topic11_influencer_negative,topic12_influencer_negative,topic13_influencer_negative,topic14_influencer_negative,topic15_influencer_negative,topic16_influencer_negative,topic17_influencer_negative,topic18_influencer_negative,topic19_influencer_negative,topic20_influencer_negative,topic21_influencer_negative,topic22_influencer_negative,topic23_influencer_negative,topic24_influencer_negative,topic25_influencer_negative,topic26_influencer_negative,topic27_influencer_negative,topic28_influencer_negative,topic29_influencer_negative,topic30_influencer_negative,topic31_influencer_negative,topic32_influencer_negative,topic33_influencer_negative,topic34_influencer_negative,topic35_influencer_negative,topic36_influencer_negative,topic37_influencer_negative,topic38_influencer_negative,topic39_influencer_negative,topic40_influencer_negative,topic41_influencer_negative,topic42_influencer_negative,topic43_influencer_negative,topic44_influencer_negative,topic45_influencer_negative,topic46_influencer_negative,topic47_influencer_negative,topic48_influencer_negative,topic49_influencer_negative,topic50_influencer_negative,topic51_influencer_negative,topic52_influencer_negative,topic53_influencer_negative,topic54_influencer_negative,topic55_influencer_negative,topic56_influencer_negative,topic57_influencer_negative,topic58_influencer_negative
agung hapsah,0.8711545702182886,0.9604188948869705,0.506504237651825,0.9540539292188791,0.0,0.9927638173103333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9840236902236938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868484139442444,0.0,0.0,0.0,0.0,0.0,0.0,0.9356964707374573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428297446324275,0.9686688135067621,0.5476897992193699,0.78447339790208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994091808795929,0.0,0.0,0.9989396929740906,0.0,0.0,0.9913138747215271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835001704948289,0.6649594724178314,0.0,0.9714684656688145,0.0,0.9826620618502299,0.8117900490760803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7668365836143494,0.0,0.0,0.5430854558944702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irfan amalee,0.9420801818370819,0.8359506875276566,0.9164240956306458,0.0,0.8727841907077365,0.8604632914066315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588345587253571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516563910119077,0.8480026192135282,0.9883955468734106,0.9967992305755615,0.9715460410484901,0.9784937103589376,0.9978852570056915,0.9941549897193909,0.0,0.9931375682353973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998498797416687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9674282670021057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9425493478775024,0.9890368580818176,0.0,0.0,0.8515745848417282,0.9975712895393372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975717663764954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sibungbung,0.9231283124536276,0.0,0.0,0.9399627276829311,0.0,0.0,0.0,0.0,0.0,0.0,0.8777222356625966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5181760601699352,0.9395983219146729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9027785783590272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5390050411224365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8994245556267825,0.9873058795928955,0.0,0.9940805315971375,0.0,0.9937803149223328,0.0,0.0,0.0,0.0,0.9397446192227877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8087544441223145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nana koot,0.9035090804100037,0.8368456271978525,0.7259021401405334,0.9703553915023804,0.0,0.0,0.0,0.8272867918014526,0.0,0.0,0.8811789453029633,0.0,0.0,0.0,0.9122091929117838,0.0,0.0,0.0,0.9947360157966614,0.0,0.0,0.0,0.0,0.0,0.7252355813980103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6807097339630127,0.8350203682978948,0.5789682388305664,0.0,0.0,0.0,0.0,0.835083360855396,0.0,0.0,0.7012072205543518,0.0,0.0,0.0,0.749418705701828,0.0,0.0,0.0,0.9617167711257935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354688317879386,0.8355720520019532,0.0,0.999413251876831,0.0,0.0,0.0,0.8146063983440399,0.0,0.0,0.7896191775798798,0.0,0.0,0.0,0.6917806267738342,0.9957906603813171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7694396078586578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vindy lee,0.884288891636092,0.9176529467105865,0.0,0.9514978528022766,0.0,0.9787442088127136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9133623957633972,0.0,0.0,0.0,0.9143596887588501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945278763771057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6091484402616819,0.6751573344071706,0.8067926526069641,0.7579730600118637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9128652028739452,0.8419954578081766,0.0,0.9378836341202259,0.0,0.0,0.0,0.0,0.0,0.0,0.7196157972017924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chef arnold,0.9071321354971992,0.8479946001812264,0.9936427175998688,0.9895549615224203,0.9136703993592944,0.0,0.0,0.8976513519883156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7586460899222981,0.7094726968895305,0.7759497821331024,0.0,0.8238131091708228,0.0,0.0,0.7221130728721619,0.0,0.0,0.9976950287818909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825234889984131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9665313959121704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8742737174034119,0.8032491723696391,0.9320809245109558,0.9495799243450165,0.9829475283622742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
farah quinn,0.9842208325862885,0.9971144199371338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781402587890625,0.0,0.9942952990531921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
william gozali,0.9871778163042936,0.9306689143180847,0.8233256340026855,0.6442366242408752,0.87883678726528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909521341323853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470244720578194,0.9030481800436974,0.9899283200502396,0.0,0.9805696184905071,0.9965460896492004,0.0,0.0,0.0,0.0,0.7650083601474762,0.0,0.0,0.0,0.0,0.9988130331039429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056580811738968,0.8631724715232849,0.0,0.9833951592445374,0.7263390570878983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chandra yudasswara,0.9402217119932175,0.9125484863917033,0.618368923664093,0.9988789856433868,0.9390512599664576,0.8207990527153015,0.0,0.9668316940466563,0.0,0.0,0.0,0.0,0.0,0.0,0.9890946745872498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8997676968574524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9288160345133614,0.9146645196846553,0.9973221818606058,0.9905644655227661,0.912397173317996,0.7832849025726318,0.0,0.0,0.0,0.0,0.9964454770088196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885777839592525,0.0,0.0,0.0,0.9328858107328415,0.9922325611114502,0.0,0.5931040048599243,0.0,0.7046335488557816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9195908308029175,0.0,0.0,0.0
devina hermawan,0.9341365112814792,0.9756653308868408,0.9951634407043457,0.9913302063941956,0.9501911878585816,0.9828495979309082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8674213588237762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7846046686172485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416209476334708,0.6981418430805206,0.7514569295777215,0.6824530909458796,0.9176040268861331,0.8904420733451843,0.0,0.0,0.0,0.0,0.0,0.0,0.5962024927139282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049464052631742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8992275118827819,0.0,0.0,0.0,0.9963077902793884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yuda bustara,0.8856552279356754,0.9425720859851155,0.8275997042655945,0.8341107487678527,0.9125116492311159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9776772856712341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7250153665639916,0.3965262770652771,0.9477494597434998,0.6096112330754598,0.7850867176757139,0.0,0.0,0.0,0.0,0.0,0.0,0.9888291954994202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7270454981110313,0.0,0.0,0.0,0.8291643957297007,0.7898330390453339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tasya farasya,0.9217602493716222,0.9414323965708414,0.8462240610803876,0.965719531882893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9859859943389893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9237899139840552,0.0,0.9778409805791132,0.9113231795590099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973425269126892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9603448467595237,0.8642617225646972,0.9988452196121216,0.8303790092468262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48690924048423767
bara pattiradjawane,0.9069204400567448,0.8816970459052494,0.9978472193082174,0.8175809979438782,0.951149970293045,0.9945883750915527,0.0,0.0,0.0,0.0,0.9128964841365814,0.9682863156000773,0.0,0.0,0.0,0.0,0.0,0.0,0.9684925675392151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938402771949768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715354026215417,0.42604414855732636,0.728397011756897,0.4957179029782613,0.8834057748317719,0.9936737020810446,0.0,0.0,0.0,0.0,0.0,0.8362152598522328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528173416852951,0.9423540085554123,0.9950636029243469,0.9819639921188354,0.0,0.9853964447975159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
my fun foodiary,0.0,0.9982986152172089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
